JID,Composition,Spg.numb.,Spg.symb.,Cryst.,Dimensionality,OPT SCF gap, MBJ gap,n-Seebeck,p-Seebeck,n-powerfact,p-powerfact,n-cond,p-cond,n-ZT,p-ZT,Avg.elec.mass,Avg.hole mass,n-mp-Seeb,p-mp-Seeb
JVASP-36361,CrFeTe,216,F-43m,cubic,3D,0.03,0.0004,11.427476,11.130236,169.2350664,160.9467274,1295954.4,1299192.2,0.005360446,0.005088685,2.08E-06,2.08E-06,na,na
JVASP-36362,CrCoTe,216,F-43m,cubic,3D,0.0186,0.0046,-39.06997,-39.476962,2084.732806,2106.205925,1365728.1,1351491.7,0.062109342,0.063075523,2.09E-06,2.09E-06,na,na
JVASP-36363,PdN,221,Pm-3m,cubic,3D,0.0029,0.0018,-4.5949558,-4.7209126,266.3123869,280.907731,12613299,12604098,0.000900441,0.000950725,2.20E-07,2.20E-07,na,na
JVASP-36364,PdN,187,P-6m2,hexagonal,3D,0.0185,0.0124,0.774044533,0.558861067,444.8191673,437.4986348,6531979.133,6533617.1,0.002762209,0.002728268,4.31E-07,4.31E-07,na,na
JVASP-36365,PrN,216,F-43m,cubic,3D,1.7649,3.0837,-250.44406,440.51269,3186.001183,3480.527601,50795.409,17936.109,0.934893934,1.754499017,0.406282723,0.406282723,na,na
JVASP-36367,ReN,187,P-6m2,hexagonal,3D,0.0068,na,2.203231533,2.167779,119.7881554,117.483783,15544954.67,15552256.67,0.000285466,0.000279535,1.82E-07,1.82E-07,na,na
JVASP-36368,PtC,187,P-6m2,hexagonal,3D,0.0034,0.0036,6.452541293,6.393641347,456.3825688,452.5840482,8955890.4,8974503.6,0.0023922,0.002365019,3.22E-07,3.22E-07,na,na
JVASP-36369,PrN,187,P-6m2,hexagonal,3D,0.1942,0.1834,-90.15981067,61.57565133,1885.710083,634.8341565,102025.9223,83995.636,0.197592834,0.099787142,0.000123684,0.000123684,na,na
JVASP-36370,RbSb,216,F-43m,cubic,3D,0.024,2.9663,-55.795856,-49.916195,555.0439107,407.0227403,178288.55,163356.24,0.083281774,0.059052643,1.83E-05,1.83E-05,na,na
JVASP-36372,RhC,225,Fm-3m,cubic,3D,0.0031,0.0065,-20.946613,-21.031295,3411.152855,3432.361251,7774519.6,7759986.4,0.018696679,0.018852807,3.59E-07,3.59E-07,na,na
JVASP-36373,CaC2,166,R-3m,trigonal,3D,1.7321,2.5494,-204.56732,403.1898633,1905.097054,2888.466653,46199.64767,17623.317,0.741354624,1.447522898,0.752528885,0.752528885,na,na
JVASP-36374,CaGe2,164,P-3m1,trigonal,3D,0.005,na,-33.14652253,-19.1086069,1251.67389,547.7898746,655266.1333,592588.6733,0.045523515,0.02132618,5.93E-06,5.93E-06,na,na
JVASP-36375,CaC2,191,P6/mmm,hexagonal,3D,0.019,na,-2.269851327,-2.359295143,75.49315376,77.5425643,7832162.633,7825109.467,0.000554444,0.000570467,3.78E-07,3.78E-07,na,na
JVASP-36376,CaN2,139,I4/mmm,tetragonal,3D,0.0007,na,0.85324433,0.841359437,6.16323651,5.979227206,6052026.267,6052802.2,5.73E-05,5.56E-05,5.41E-07,5.41E-07,na,na
JVASP-36377,ReC,216,F-43m,cubic,3D,0.0597,0.0065,11.166103,10.857244,837.5331256,793.0234456,6717361.7,6727393.5,0.005833954,0.005511425,4.05E-07,4.05E-07,na,na
JVASP-36379,CaB2,191,P6/mmm,hexagonal,3D,0.0212,0.0078,-6.398911267,-6.640590567,773.1332612,777.9447215,3895259.633,3899383.1,0.01734583,0.017816312,9.97E-07,9.97E-07,na,na
JVASP-36380,RhC,216,F-43m,cubic,3D,0.0078,0.0158,2.5512909,2.4523625,65.93252936,60.99808358,10129308,10142543,0.00026822,0.000247865,2.78E-07,2.78E-07,na,na
JVASP-36381,RhN,225,Fm-3m,cubic,3D,0.0041,na,-1.077727,-1.0399003,7.783444915,7.246788581,6701227,6701348.2,4.57E-05,4.26E-05,4.23E-07,4.23E-07,na,na
JVASP-36382,Ca2Sn,225,Fm-3m,cubic,3D,0.2085,1.021,-209.82201,496.47926,1980.137292,2041.040927,44977.283,8280.3652,0.782100589,1.159461494,0.531842422,0.531842422,na,na
JVASP-36384,RhN,187,P-6m2,hexagonal,3D,0.0005,na,21.04210433,20.865664,2175.433595,2142.802075,5715955.733,5732498.167,0.019450063,0.019169953,5.76E-07,5.76E-07,na,na
JVASP-36385,Ca2Si,225,Fm-3m,cubic,3D,0.0733,na,-215.55027,459.54091,2043.764751,2039.384876,43987.954,9657.1913,0.815351172,1.098732928,0.400011152,0.400011152,na,na
JVASP-36386,RhN,216,F-43m,cubic,3D,0.0035,0.0056,-6.1253006,-6.2519148,424.3473817,441.3804817,11310107,11292420,0.001572314,0.001639095,2.48E-07,2.48E-07,na,na
JVASP-36388,ScP,216,F-43m,cubic,3D,1.5808,2.0104,-416.9172,478.57557,2775.449393,1461.286357,15967.381,6380.1998,1.461714153,0.830408194,1.942043001,1.942043001,na,na
JVASP-36389,ScSn,216,F-43m,cubic,3D,0.5089,0.9056,65.28982,65.111423,2023.991043,2043.916049,474807.58,482112.82,0.150258603,0.150355454,6.24E-06,6.24E-06,na,na
JVASP-36390,ScC,221,Pm-3m,cubic,3D,0.0003,na,2.2621334,2.1529341,37.96981949,34.40556683,7419969.3,7422791.2,0.000216284,0.00019587,3.81E-07,3.81E-07,na,na
JVASP-36391,ScN,216,F-43m,cubic,3D,2.5756,3.6803,-426.5225,462.41435,3796.472932,3068.832507,20868.749,14351.939,1.94043471,1.637324418,1.236606994,1.236606994,na,na
JVASP-36392,ScC,216,F-43m,cubic,3D,0.0433,0.0011,19.459803,19.450381,739.2893053,741.1979334,1952259.5,1959196.4,0.01490354,0.014907897,1.43E-06,1.43E-06,na,na
JVASP-36393,ScSi,216,F-43m,cubic,3D,0.0329,0.0063,43.546655,43.948551,1150.411237,1184.421635,606657.42,613221.27,0.064645847,0.066167777,4.99E-06,4.99E-06,na,na
JVASP-36394,ScGe,216,F-43m,cubic,3D,0.0275,0.0285,52.724317,52.592168,1928.863497,1939.181284,693872.33,701094.02,0.10402188,0.103851069,4.11E-06,4.11E-06,na,na
JVASP-36395,Ca2Ge,225,Fm-3m,cubic,3D,0.0693,1.0559,-202.11426,459.53772,1912.066501,2095.815908,46806.814,9924.5495,0.739841321,1.14279233,0.414641773,0.414641773,na,na
JVASP-36396,Ca2Pb,225,Fm-3m,cubic,3D,0.206,1.0313,-209.21328,496.11901,1979.893454,2089.89359,45233.826,8490.8748,0.781894644,1.187099434,0.534245729,0.534245729,na,na
JVASP-36397,AgN,216,F-43m,cubic,3D,0.0098,0.0077,4.9321917,4.8732579,231.4133081,226.151474,9512801.5,9522711.6,0.001006217,0.000982273,2.95E-07,2.95E-07,na,na
JVASP-36398,AgN,187,P-6m2,hexagonal,3D,0.0171,0.0142,-58.15871067,-58.93935433,14136.56155,13975.19688,2556209,2517790.4,0.262006935,0.264993809,1.14E-06,1.14E-06,na,na
JVASP-36399,RuN,225,Fm-3m,cubic,3D,0.0029,0.0118,2.7124242,2.6758468,44.14475997,42.97137323,6000175.3,6001457.6,0.000298853,0.000290876,4.56E-07,4.56E-07,na,na
JVASP-36400,RuN,216,F-43m,cubic,3D,0.0065,0.0805,-1.5690615,-1.7191488,16.60995814,19.93338354,6746656.6,6744567.2,0.000103723,0.000124655,4.15E-07,4.15E-07,na,na
JVASP-36401,RuC,225,Fm-3m,cubic,3D,0.0141,0.0273,1.4653146,4.9422031,3.38438401,38.60471242,1576223.8,1580516.9,5.40E-05,0.000619354,2.11E-06,2.11E-06,na,na
JVASP-36402,RuC,216,F-43m,cubic,3D,0.6609,0.6823,-432.03404,388.88275,7876.694647,2461.50655,42199.575,16276.598,3.216720756,1.141237929,0.633310098,0.633310098,na,na
JVASP-36403,SiSn,216,F-43m,cubic,3D,0.0826,na,-142.82838,188.13699,4008.936826,3660.263482,196517.03,103410.34,0.675518728,1.022555351,0.019332079,0.019332079,na,na
JVASP-36404,SmAs,123,P4/mmm,tetragonal,3D,0.0014,na,7.604676,9.104688333,3871.135275,3983.253282,2430398.733,2495830.433,0.035794383,0.035699034,1.56E-06,1.56E-06,na,na
JVASP-36405,TaC,187,P-6m2,hexagonal,3D,0.081,0.017,0.9533687,0.8098802,646.0169125,651.5081194,5926090.867,5925521.467,0.005590327,0.005602636,4.95E-07,4.95E-07,na,na
JVASP-36406,CN2,119,I-4m2,tetragonal,3D,0.0789,1.3719,-189.5660933,219.9163467,2227.677205,2568.817604,61107.1676,54001.047,0.671093802,0.920418193,0.829182542,0.829182542,na,na
JVASP-36407,SrO,221,Pm-3m,cubic,3D,2.7778,3.8865,-222.00852,380.14672,1877.87567,3212.369171,38100.226,22229.155,0.788786976,1.516131555,0.930820787,0.930820787,na,na
JVASP-36408,SnC,216,F-43m,cubic,3D,0.7481,1.434,-43.923014,266.89886,259.4237718,3113.29981,134470.03,43704.636,0.052928941,1.175293571,0.134273454,0.134273454,na,na
JVASP-36409,SnC,225,Fm-3m,cubic,3D,0.0096,0.0098,19.037947,18.766878,3653.533755,3576.71684,10080287,10155481,0.015093586,0.014677921,2.72E-07,2.72E-07,na,na
JVASP-36410,BeB2,191,P6/mmm,hexagonal,3D,0.002,0.0054,2.654875387,2.709650683,119.3466335,124.5080057,17429673.33,17451971.67,0.00036243,0.000377171,1.80E-07,1.80E-07,na,na
JVASP-36411,TaCo,221,Pm-3m,cubic,3D,0.0012,na,-4.7135378,-4.8119919,196.3864339,204.5523143,8839292.3,8833943.6,0.000950095,0.000990359,3.16E-07,3.16E-07,na,na
JVASP-36412,BaSi2,139,I4/mmm,tetragonal,3D,0.0219,0.037,3.7611632,4.6399726,39.01147108,49.80046449,1440276.507,1443719.64,0.001302979,0.001725944,2.40E-06,2.40E-06,na,na
JVASP-36413,BaSiC,107,I4mm,tetragonal,3D,0.2007,0.741,-203.2833667,259.60234,2065.004028,2954.27373,50566.97133,26444.04133,0.63267162,0.655367829,0.011227414,0.011227414,na,na
JVASP-36414,Be2Si,225,Fm-3m,cubic,3D,0.0099,na,-14.565531,-11.488782,319.7394415,195.3707246,1507105.2,1480169.7,0.007293316,0.004511637,1.94E-06,1.94E-06,na,na
JVASP-36415,Be2Zn,69,Fmmm,orthorhombic,3D,0.0039,na,3.705412567,3.568510767,364.3507389,342.7413304,12144816.07,12163110.47,0.001571411,0.001462749,2.98E-07,2.98E-07,na,na
JVASP-36416,TaN,221,Pm-3m,cubic,3D,0.0039,na,-2.1529443,-2.2079811,54.55087013,57.24077199,11768906,11741262,0.000189166,0.000198657,2.39E-07,2.39E-07,na,na
JVASP-36417,TaC,216,F-43m,cubic,3D,0.0272,na,-1.8991884,-1.9624497,24.62442309,26.26182277,6827001,6819111.6,0.000147806,0.000157693,4.13E-07,4.13E-07,na,na
JVASP-36418,TaN,216,F-43m,cubic,3D,0.0072,na,-24.82366,-24.312993,2961.471149,2821.393445,4805912.7,4772949.1,0.022180968,0.021175617,6.05E-07,6.05E-07,na,na
JVASP-36419,Al2Ru,139,I4/mmm,tetragonal,2D,0.0031,0.0071,4.094747133,47.20373767,153.9867358,843.5757138,282709.55,310149.51,0.006958479,0.044065383,1.78E-05,1.78E-05,na,na
JVASP-36420,TaC,221,Pm-3m,cubic,3D,0.0047,na,-5.6734967,-5.5743375,308.9205738,297.644726,9597214.9,9578812.5,0.001289774,0.001242426,2.98E-07,2.98E-07,na,na
JVASP-36421,ZrN,221,Pm-3m,cubic,3D,0.0109,na,-7.4086141,-7.4694715,367.2801106,372.5591377,6691499.7,6677524.2,0.002250826,0.00228759,4.21E-07,4.21E-07,na,na
JVASP-36422,TcC,225,Fm-3m,cubic,3D,0.0224,0.0119,-1.9080561,-2.1110773,31.16735247,38.14516322,8560864.7,8559161.2,0.00016365,0.000200341,3.20E-07,3.20E-07,na,na
JVASP-36423,ZrN,187,P-6m2,hexagonal,3D,0.027,0.0277,-9.604987667,-9.887611333,2644.215939,2669.218186,4006373.4,4002058.8,0.028925072,0.029304007,7.21E-07,7.21E-07,na,na
JVASP-36424,TbAl,221,Pm-3m,cubic,3D,0.0515,0.0056,-7.7700402,-6.857045,174.9269991,135.3867837,2897412.4,2879401.8,0.002281534,0.001778989,9.94E-07,9.94E-07,na,na
JVASP-36425,TcC,216,F-43m,cubic,3D,0.0049,na,2.3908528,2.8575953,16.00471629,22.86564577,2799898.6,2800154.7,0.000201985,0.000287934,1.06E-06,1.06E-06,na,na
JVASP-36426,ZrC,221,Pm-3m,cubic,3D,0.0025,na,9.812927,9.7115984,932.3571099,914.4872519,9682447.5,9696080.8,0.004107897,0.004022178,2.91E-07,2.91E-07,na,na
JVASP-36427,ZrN,216,F-43m,cubic,3D,0.0187,na,-4.5814439,-4.6695786,111.2355401,115.2400388,5299547.9,5285036.8,0.000857,0.000890267,5.32E-07,5.32E-07,na,na
JVASP-36428,ZrC,216,F-43m,cubic,3D,0.0572,1.1017,-389.87736,424.98376,5958.60951,5056.87834,39200.255,27998.698,2.399477764,2.047041398,0.19900627,0.19900627,na,na
JVASP-36429,CrCo,221,Pm-3m,cubic,3D,0.0051,0.0018,-1.6911231,-1.8142146,17.81061012,20.49074691,6227709.6,6225589.4,0.00012023,0.000138377,4.49E-07,4.49E-07,na,na
JVASP-36430,DyAs,221,Pm-3m,cubic,3D,0.0008,na,-0.45370103,2.1177355,0.559340487,12.19802684,2717294.6,2719857.5,6.67E-06,0.000145613,1.11E-06,1.11E-06,na,na
JVASP-36431,PrBi,221,Pm-3m,cubic,3D,0.0042,na,22.028572,22.902529,1361.186787,1485.960026,2805078.6,2832958.7,0.017116189,0.018625179,1.05E-06,1.05E-06,na,na
JVASP-36433,CeSe2,139,I4/mmm,tetragonal,3D,0.0072,0.0004,41.56369667,40.239986,2373.805222,2363.767721,785977.0433,805863.26,0.08801981,0.084523667,3.99E-06,3.99E-06,na,na
JVASP-36434,CeSe2,191,P6/mmm,hexagonal,3D,0.0031,na,46.34148967,46.454583,3235.051702,3271.819885,1578319.113,1592364.367,0.077763866,0.078510576,2.86E-06,2.86E-06,na,na
JVASP-36442,BaBrCl,62,Pnma,orthorhombic,3D,4.4832,5.7028,-146.5908033,324.65148,855.9806294,806.8411958,39282.14533,7521.306433,0.351971622,0.452145368,0.654637216,0.654637216,na,na
JVASP-36445,Ca3N2,221,Pm-3m,cubic,3D,0.4464,1.2686,-59.641745,214.98988,301.0677405,1750.243814,84637.639,37867.141,0.083684759,0.736164836,0.129350291,0.129350291,na,na
JVASP-36446,BeGeP2,122,I-42d,tetragonal,3D,0.8728,1.6329,-153.8293367,227.1717267,1233.150171,2733.639767,55522.63367,53189.11533,0.410449644,0.969873236,0.686570044,0.686570044,na,na
JVASP-36447,Ba3N2,221,Pm-3m,cubic,3D,0.0595,0.7242,-130.50044,148.23399,1057.59051,1146.658675,62100.285,52184.144,0.243106428,0.243602782,0.000232603,0.000232603,na,na
JVASP-36448,Sr3N2,221,Pm-3m,cubic,3D,0.5113,1.1568,-71.039972,157.43223,412.2466175,1005.517829,81686.735,40569.764,0.115302842,0.299809377,0.000315271,0.000315271,na,na
JVASP-36449,Sr3BiP,221,Pm-3m,cubic,3D,0.0999,0.6246,-82.893585,149.21628,400.9529867,835.5763886,58351.444,37527.855,0.127970451,0.282787994,0.000391361,0.000391361,na,na
JVASP-36450,Sr3BiN,221,Pm-3m,cubic,3D,0.1078,na,-83.432192,-23.479524,446.9963226,31.18755341,64215.023,56572.156,0.084831834,0.005648009,0.000129051,0.000129051,na,na
JVASP-36451,Sr3AsP,221,Pm-3m,cubic,3D,0.5487,0.6666,-41.566817,162.36492,160.277974,1317.180547,92764.179,49964.426,0.041662282,0.446535971,0.000485938,0.000485938,na,na
JVASP-36452,Ba3PN,221,Pm-3m,cubic,3D,0.0778,0.5217,-104.26414,135.6855,699.8335885,1089.615695,64376.128,59184.294,0.13527507,0.185639676,0.000196742,0.000196742,na,na
JVASP-36453,Sr3SbN,221,Pm-3m,cubic,3D,0.0512,0.092,-85.259142,-5.919553,403.2442471,1.699874446,55473.589,48510.865,0.081908539,0.000328449,0.000156904,0.000156904,na,na
JVASP-36454,Sr3SbP,221,Pm-3m,cubic,3D,0.4479,0.5305,-65.42447,154.11151,299.5175782,893.4196924,69974.836,37617.105,0.090034566,0.306666398,0.000410539,0.000410539,na,na
JVASP-36455,Sr3PN,221,Pm-3m,cubic,3D,0.1282,0.3051,-101.27445,63.385665,458.2395168,143.9559317,44677.9,35830.054,0.119524613,0.03465747,0.000232746,0.000232746,na,na
JVASP-36456,Sr3AsN,221,Pm-3m,cubic,3D,0.1327,0.2158,-92.733271,42.082409,400.1633294,69.82935491,46533.544,39430.914,0.09491814,0.015564667,0.000201539,0.000201539,na,na
JVASP-36457,Ca3PN,221,Pm-3m,cubic,3D,0.0296,na,-111.72819,123.8156,540.6004914,495.3258702,43306.283,32310.247,0.165239785,0.138328465,0.000324045,0.000324045,na,na
JVASP-36458,Sr3SbAs,221,Pm-3m,cubic,3D,0.4207,0.5594,-69.779808,149.01007,319.8305751,930.5388611,65684.128,41908.612,0.098645963,0.3185975,0.000406394,0.000406394,na,na
JVASP-36459,Ca3BiN,221,Pm-3m,cubic,3D,0.225,0.272,-80.277456,27.404623,319.1663566,34.03428684,49525.618,45317.818,0.065625664,0.006785069,0.000181193,0.000181193,na,na
JVASP-36460,Ca3AsN,221,Pm-3m,cubic,3D,0.0777,na,-104.72275,95.617152,468.9545589,325.0862681,42761.082,35557.156,0.127001553,0.081046469,0.000272562,0.000272562,na,na
JVASP-36461,Ca3SbAs,221,Pm-3m,cubic,3D,0.104,1.1157,-176.22487,136.86901,1592.446059,1439.973856,51277.912,76867.783,0.576452883,0.446180084,0.454461893,0.454461893,na,na
JVASP-36462,Ca3BiAs,221,Pm-3m,cubic,3D,0.4481,0.6092,-55.594132,124.41251,229.4227242,1270.687241,74229.84,82093.839,0.061768038,0.371922693,0.001266519,0.001266519,na,na
JVASP-36463,Ca3Sb2,221,Pm-3m,cubic,3D,0.4188,0.7477,-81.660358,140.00192,422.1077298,1378.594443,63299.568,70334.522,0.121436322,0.441710067,0.021745897,0.021745897,na,na
JVASP-36464,Ca3P2,221,Pm-3m,cubic,3D,0.4069,1.2341,-81.498873,164.51254,390.5429243,1562.932168,58798.408,57748.687,0.119823354,0.556367592,0.182150403,0.182150403,na,na
JVASP-36465,Ca3SbN,221,Pm-3m,cubic,3D,0.1108,0.9866,-150.46722,150.44838,1451.41101,1636.48399,64107.172,72299.739,0.498176649,0.529916043,0.485746532,0.485746532,na,na
JVASP-36466,Ba3BiN,221,Pm-3m,cubic,3D,0.2254,na,-92.509068,101.10553,673.6757438,681.2413842,78719.495,66642.488,0.117376153,0.099691863,0.000129052,0.000129052,na,na
JVASP-36467,Ca3SbP,221,Pm-3m,cubic,3D,0.7079,1.1575,-198.20573,135.61396,1704.090064,1450.116751,43377.062,78848.634,0.66564321,0.443967508,0.664949824,0.664949824,na,na
JVASP-36468,Ba3P2,221,Pm-3m,cubic,3D,0.0396,0.8486,-149.81291,134.13053,1354.916641,1205.187415,60369.016,66988.354,0.367701642,0.396757731,0.013372396,0.013372396,na,na
JVASP-36469,Sr3P2,221,Pm-3m,cubic,3D,0.4841,0.8704,-51.189431,171.47431,222.43472,1497.421998,84887.154,50926.764,0.060808269,0.559504904,0.010245156,0.010245156,na,na
JVASP-36470,Sr3AsP,221,Pm-3m,cubic,3D,0.5266,0.7148,-43.565066,159.76426,172.1849275,1430.507478,90723.204,56044.225,0.045416665,0.498567985,0.001483327,0.001483327,na,na
JVASP-36471,Sr3PN,221,Pm-3m,cubic,3D,0.1742,1.3102,-161.9059,203.33402,1548.695365,1898.891013,59080.022,45928.255,0.548327117,0.736486795,0.502580608,0.502580608,na,na
JVASP-36472,Sr3AsN,221,Pm-3m,cubic,3D,0.1714,1.2056,-165.47354,196.15685,1664.334074,1830.672688,60783.176,47577.733,0.576769624,0.702296248,0.472324583,0.472324583,na,na
JVASP-36473,Ba3SbN,221,Pm-3m,cubic,3D,0.1566,na,-79.405325,99.056591,501.9260083,695.1959336,79605.018,70850.1,0.083776609,0.098506739,0.000111813,0.000111813,na,na
JVASP-36474,Ca3BiP,221,Pm-3m,cubic,3D,0.3361,0.8425,-98.168479,124.63496,611.7874456,1317.138954,63482.853,84791.406,0.175948732,0.386302802,0.057524079,0.057524079,na,na
JVASP-36475,Sr3As2,221,Pm-3m,cubic,3D,0.5064,0.5208,-45.329521,157.11452,179.3133399,1214.932259,87267.059,49217.485,0.048167475,0.409002953,0.000447435,0.000447435,na,na
JVASP-36476,Ba3As2,221,Pm-3m,cubic,3D,0.1047,na,-72.180989,125.45778,368.6793753,1091.672866,70762.503,69358.121,0.09723696,0.33928299,0.000472213,0.000472213,na,na
JVASP-36477,Sr3SbAs,221,Pm-3m,cubic,3D,0.4167,0.8907,-72.459207,146.43899,408.0007546,1432.219727,77709.446,66787.656,0.107783157,0.477264758,0.070156756,0.070156756,na,na
JVASP-36478,Ba3SbAs,221,Pm-3m,cubic,3D,0.0461,0.7038,-197.06661,119.10453,2050.615622,1161.151293,52802.948,81852.557,0.650459039,0.348502837,0.089999928,0.089999928,na,na
JVASP-36479,Ba3BiAs,221,Pm-3m,cubic,3D,0.0617,0.4849,-82.196892,113.55087,488.8474392,1066.054297,72354.001,82679.605,0.127526664,0.30553678,0.000474922,0.000474922,na,na
JVASP-36480,Sr3BiAs,221,Pm-3m,cubic,3D,0.4627,0.3845,-48.835518,136.71901,199.0923503,1170.747454,83480.103,62633.317,0.054176401,0.370770902,0.000478514,0.000478514,na,na
JVASP-36483,Ba3Sb2,221,Pm-3m,cubic,3D,0.0316,0.5336,-123.61989,120.24471,868.2389823,1075.604851,56814.943,74391.068,0.231123401,0.335630763,0.001646174,0.001646174,na,na
JVASP-36484,Sr3Sb2,221,Pm-3m,cubic,3D,0.5168,0.5366,-43.511915,147.6571,157.3361178,1330.615811,83102.107,61030.09,0.042214398,0.436208552,0.000662378,0.000662378,na,na
JVASP-36485,Ba3BiSb,221,Pm-3m,cubic,3D,0.0991,0.2455,-98.749716,113.8596,537.9763129,875.5281911,55168.534,67535.299,0.162498647,0.27139663,0.000455667,0.000455667,na,na
JVASP-36486,Sr3BiSb,221,Pm-3m,cubic,3D,0.4084,0.5858,-69.691959,131.52287,315.3874666,974.9786174,64935.036,56362.797,0.097936274,0.319470483,0.000443434,0.000443434,na,na
JVASP-36487,Ba3AsP,221,Pm-3m,cubic,3D,0.3544,0.7142,-109.67809,129.4139,793.5634312,1202.098987,65969.302,71775.856,0.201893462,0.379469222,0.002806612,0.002806612,na,na
JVASP-36488,Sr3Bi2,221,Pm-3m,cubic,3D,0.0994,0.5874,-86.34438,129.94151,406.9128787,954.1544538,54579.969,56509.682,0.133194501,0.310381101,0.000412896,0.000412896,na,na
JVASP-36489,Sr3SbP,221,Pm-3m,cubic,3D,0.2553,1.1021,-118.84797,146.09776,953.8571809,1452.429808,67530.477,68046.852,0.276093213,0.480172161,0.238080178,0.238080178,na,na
JVASP-36491,Ca3AsP,221,Pm-3m,cubic,3D,0.4531,1.0513,-66.478205,154.12991,306.1633195,1514.183832,69277.88,63738.928,0.091184013,0.515549207,0.138642952,0.138642952,na,na
JVASP-36492,Sr3BiP,221,Pm-3m,cubic,3D,0.5018,0.5502,-46.40633,134.94599,193.6267769,1316.394274,89910.615,72287.968,0.049937005,0.407225526,0.000856099,0.000856099,na,na
JVASP-36493,Ba3BiP,221,Pm-3m,cubic,3D,0.0771,0.6612,-111.14013,116.91873,829.6881479,1148.462057,67169.65,84013.383,0.221359307,0.336142949,0.002231775,0.002231775,na,na
JVASP-36494,Ca3BiAs,221,Pm-3m,cubic,3D,0.4431,0.6188,-73.531179,146.06446,328.0941334,1001.365463,60681.374,46935.721,0.103923512,0.336973217,0.000431068,0.000431068,na,na
JVASP-36495,Ca3BiSb,221,Pm-3m,cubic,3D,0.5236,0.4536,-50.272671,140.15022,197.9835333,1290.579192,78336.678,65704.799,0.053559569,0.40211887,0.000496061,0.000496061,na,na
JVASP-36496,Sr3BiAs,221,Pm-3m,cubic,3D,0.0957,0.6026,-87.61201,146.20103,424.2060493,898.6606799,55264.923,42043.114,0.137782018,0.303121469,0.000393945,0.000393945,na,na
JVASP-36497,Sr3BiSb,221,Pm-3m,cubic,3D,0.4999,0.5687,-54.817479,141.78979,237.2450838,1055.436171,78951.267,52497.915,0.067078631,0.350125193,0.000454246,0.000454246,na,na
JVASP-36498,Ba3PN,221,Pm-3m,cubic,3D,0.04,0.1101,-118.45614,8.1166309,803.5596245,2.612754664,57266.805,39659.482,0.18570068,0.00054934,0.000184038,0.000184038,na,na
JVASP-36499,Ba3SbN,221,Pm-3m,cubic,3D,0.0565,0.0336,-116.18695,-76.106124,995.0848514,341.0053988,73713.225,58873.797,0.193956655,0.064660075,0.000107534,0.000107534,na,na
JVASP-36500,Ba3AsN,221,Pm-3m,cubic,3D,0.0817,0.1299,-105.22114,-11.360581,677.4455145,5.985954119,61188.297,46380.166,0.147355686,0.001208262,0.000143466,0.000143466,na,na
JVASP-36501,Ba3BiN,221,Pm-3m,cubic,3D,0.0602,0.02,-109.62226,-77.140152,922.3430814,376.6125781,76752.935,63289.817,0.178951809,0.071210419,9.81E-05,9.81E-05,na,na
JVASP-36502,Ba3AsP,221,Pm-3m,cubic,3D,0.0454,0.7099,-90.501971,133.92738,536.7081822,1140.456907,65527.28,63582.871,0.140483754,0.380035894,0.001301386,0.001301386,na,na
JVASP-36503,Ba3SbP,221,Pm-3m,cubic,3D,0.0404,0.4154,-102.6549,140.91037,576.9566491,852.0295702,54749.961,42911.012,0.165952672,0.301003643,0.000461306,0.000461306,na,na
JVASP-36504,Ba3BiP,221,Pm-3m,cubic,3D,0.104,0.1417,-114.96521,128.6244,635.4622474,711.2361053,48079.161,42989.963,0.200174901,0.249699596,0.00042736,0.00042736,na,na
JVASP-36505,Ba3SbAs,221,Pm-3m,cubic,3D,0.0729,0.1449,-100.49346,130.82416,538.0682337,830.5767439,53279.698,48529.281,0.162488134,0.286168229,0.000454451,0.000454451,na,na
JVASP-36506,Ba3BiAs,221,Pm-3m,cubic,3D,0.0379,0.2967,-117.85637,121.01217,665.4297927,727.547021,47906.685,49682.446,0.213053261,0.247214803,0.00040399,0.00040399,na,na
JVASP-36507,Ba3BiSb,221,Pm-3m,cubic,3D,0.036,0.3753,-89.854894,118.80385,488.8580194,1000.988615,60547.926,70919.899,0.135724123,0.309813668,0.000500974,0.000500974,na,na
JVASP-36509,Cd5(S2Cl)2,2,P-1,triclinic,3D,1.6808,na,-94.393786,406.1844767,594.824972,392.6791224,64472.521,2722.8377,0.190081541,0.232901986,0.337568837,0.337568837,na,na
JVASP-36510,Ca3BiSb,221,Pm-3m,cubic,3D,0.4174,0.4751,-65.863389,127.74182,267.6674753,1063.39061,61703.167,65166.834,0.08210916,0.329358287,0.000497902,0.000497902,na,na
JVASP-36511,Ba3AsN,221,Pm-3m,cubic,3D,0.1147,0.5281,-96.369683,126.41696,674.3752026,1026.583466,72614.062,64236.753,0.125544842,0.162385239,0.000162662,0.000162662,na,na
JVASP-36512,Ca3Bi2,221,Pm-3m,cubic,3D,0.0554,0.6539,-85.377849,122.12221,386.2087734,955.0283701,52982.411,64036.408,0.126371397,0.299109567,0.000438919,0.000438919,na,na
JVASP-36513,Ba3Bi2,221,Pm-3m,cubic,3D,0.119,0.4069,-117.49215,105.30778,673.5080865,759.6361795,48789.359,68499.078,0.215714885,0.233626586,0.000394137,0.000394137,na,na
JVASP-36514,Ba3SbP,221,Pm-3m,cubic,3D,0.043,0.7666,-247.95538,123.24737,2709.678857,1218.243044,44072.811,80200.785,1.054265118,0.367616028,0.495675164,0.495675164,na,na
